NAME,"RATING","VOTES","GENRE","YEAR"
самый близкий друг,6.119,669,"драма, мелодрама, комедия",2012
леди исчезает,6.117,551,"детектив, драма, триллер",2012
снайпер 2 тунгус,6.116,1440,"боевик, военный",2012
мужчина нарасхват,6.114,22446,"мелодрама, комедия, драма",2012
конвой,6.113,1988,"драма",2012
гамбит,6.108,17053,"комедия, криминал",2012
грустный как джаз,6.108,568,"драма, комедия",2012
грязная кампания за честные выборы,6.102,15468,"комедия",2012
должник,6.1,3210,"триллер, криминал",2012
шесть пуль,6.099,2470,"боевик, триллер, драма",2012
пападосвидос,6.091,40351,"комедия",2012
привет мне пора,6.089,2464,"драма, мелодрама, комедия",2012
герой,6.087,588,"боевик, приключения",2012
виолет и дейзи,6.082,6181,"драма, криминал",2012
сибемолькокос,6.079,854,"драма, комедия",2012
секс и ничего лишнего,6.077,5550,"мелодрама, комедия",2012
красотка,6.077,1027,"мелодрама, комедия",2012
шевели ластами 2,6.074,2214,"мультфильм, приключения, семейный",2012
снежная королева,6.072,9232,"мультфильм, фэнтези, приключения",2012
моя новая жизнь,6.072,555,"мелодрама",2012
гольциус и пеликанья компания,6.071,1315,"комедия, биография, история",2012
эпоха дракона рождение искательницы,6.069,694,"мультфильм, фэнтези, боевик",2012
август восьмого,6.067,24607,"драма, военный",2012
перевозчик,6.06,2322,"боевик, криминал",2012
кровь,6.059,2844,"триллер, драма, криминал",2012
алиса знает что делать,6.058,646,"мультфильм, фантастика, фэнтези",2012
боксер,6.053,1422,"боевик, драма, спорт",2012
хулиган с белым воротничком,6.053,597,"криминал",2012
марафон,6.052,3775,"комедия",2012
суши гёл,6.051,4282,"триллер, криминал, детектив",2012
неудержимый,6.05,17628,"боевик, триллер, криминал",2012
зажги меня,6.05,1928,"триллер, драма, музыка",2012
город порока,6.043,11248,"триллер, драма, криминал",2012
белоснежка и охотник,6.042,80534,"фэнтези, боевик, драма",2012
любовь повзрослому,6.042,15814,"мелодрама, комедия",2012
как громом пораженный,6.037,1049,"фэнтези, комедия, семейный",2012
bloodc последний темный,6.035,533,"аниме, мультфильм, ужасы",2012
братаны 3,6.034,724,"боевик, криминал",2012
жабья тропа,6.033,628,"ужасы",2012
