"NAME","RATING","VOTES","GENRE","YEAR"
"ханна совершенное оружие",6.8,179943,"Action, Drama, Thriller",2011
"древо жизни",6.8,157065,"Drama, Fantasy",2011
"generation п",6.8,3391,"Comedy, Drama, Sci-Fi",2011
"diamond flash",6.7,584,"Drama, Fantasy, Thriller",2011
"la mer a laube",6.7,611,"Drama, War",2011
"tikkeulmoa romaenseu",6.7,817,"Comedy, Romance",2011
"о мой друг",6.7,938,"Romance",2011
"король свиней",6.7,1184,"Animation, Drama, Thriller",2011
"bureojin hwasal",6.7,517,"Drama",2011
"80 milionow",6.7,755,"Action, Drama, History",2011
"будущее занимает много времени",6.7,860,"Drama",2011
"так или иначе",6.7,518,"Comedy, Drama",2011
"кеды",6.7,956,"Action, Adventure, Drama",2011
"izlet",6.7,812,"Drama",2011
"крылатый кирин",6.7,503,"Crime, Drama, Thriller",2011
"krasivaya zhizn",6.7,691,"Drama, Romance",2011
"небесное тело",6.7,925,"Drama",2011
"atlikarinca",6.7,657,"Drama",2011
"asb heyvane najibi ast",6.7,1617,"Comedy, Drama",2011
"котоко",6.7,1101,"Drama, Horror",2011
"детектив конан 15",6.7,1074,"Animation, Action, Adventure",2011
"мой лучший враг",6.7,1380,"Comedy, Drama, War",2011
"uber uns das all",6.7,622,"Drama",2011
"зал самоубийц",6.7,8338,"Animation, Drama, Thriller",2011
"увы и ах 2",6.7,12371,"Comedy",2011
"ursul",6.7,531,"Comedy",2011
"управление государством",6.7,2358,"Comedy, Drama",2011
"like crazy",6.7,56133,"Drama, Romance",2011
"гиганты",6.7,1653,"Adventure, Drama",2011
"сестра твоей сестры",6.7,24869,"Comedy, Drama",2011
"пупупиду",6.7,2409,"Comedy, Crime, Mystery",2011
"цветовой круг",6.7,1198,"Comedy, Romance",2011
"добыча",6.7,4686,"Action, Crime, Drama",2011
"киллер джо",6.7,68165,"Crime, Drama, Thriller",2011
"дитя октября",6.7,6933,"Drama",2011
"сноу на блафе",6.7,2231,"Crime, Drama",2011
"омар меня убить",6.7,1260,"Biography, Crime, Drama",2011
"охотник",6.7,34939,"Adventure, Drama, Thriller",2011
"чeрное золото",6.7,10652,"Action, Adventure, Drama",2011
"aqui entre nos",6.7,668,"Comedy, Romance",2011
"свадьба тану и ману",6.7,11931,"Comedy, Drama, Romance",2011
"райский поцелуй",6.7,1373,"Drama",2011
"бессонная ночь",6.7,4280,"Action, Crime, Thriller",2011
"а давайте жить все вместе",6.7,2676,"Comedy, Drama",2011
"накануне вечером",6.7,976,"Drama, Romance",2011
"музыка нас связала",6.7,4177,"Comedy, Drama, Music",2011
"свободное время",6.7,813,"Drama, Romance",2011
"дом терпимости",6.7,5624,"Drama",2011
"время",6.7,348074,"Action, Crime, Sci-Fi",2011
"это не я это мой тик",6.7,899,"Comedy, Drama, Family",2011
"таинственный альберт ноббс",6.7,22314,"Drama, Romance",2011
"кузены",6.7,4160,"Comedy",2011
"перетасовка",6.7,1376,"Drama, Fantasy, Mystery",2011
"у нас есть папа",6.7,12327,"Comedy, Drama",2011
"славные дни",6.7,816,"Crime, Thriller",2011
"где бы ты ни был",6.7,30614,"Comedy, Drama",2011
"без истерики",6.7,29115,"Comedy, Romance",2011
"алоис небель и его призраки",6.7,1305,"Animation, Drama",2011
"бобёр",6.7,45349,"Drama",2011
"ева искусственный разум",6.7,8994,"Drama, Fantasy, Sci-Fi",2011
"монстр в париже",6.7,18341,"Animation, Adventure, Comedy",2011
"eu receberia as piores noticias dos seus lindos labios",6.6,554,"Drama",2011
"варг веум ночью все волки серы",6.6,1103,"Action, Crime, Thriller",2011
"когти",6.6,3340,"Action, Thriller",2011
"saadat abad",6.6,1530,"Drama",2011
"kanchana muni 2",6.6,903,"Comedy, Horror",2011
"замечательная жизнь",6.6,1567,"Drama",2011
"секса много не бывает",6.6,4083,"Comedy, Drama",2011
"after fall winter",6.6,803,"Drama, Romance",2011
"грязная картина",6.6,7961,"Biography, Drama",2011
"пять невест",6.6,547,"Adventure, Comedy, Romance",2011
"хамелеон",6.6,2978,"Action, Thriller",2011
"entelkoy efekoye karsi",6.6,2986,"Comedy",2011
"ibn elqunsul",6.6,1361,"Comedy, Thriller",2011
"тебе конец",6.6,80149,"Action, Comedy, Crime",2011
"нежность",6.6,11955,"Comedy, Drama, Romance",2011
"урожай",6.6,1783,"Drama, Romance",2011
"ништяк",6.6,1238,"Comedy",2011
"джекпот",6.6,2955,"Action, Comedy, Crime",2011
"черный четверг",6.6,876,"Drama, History",2011
"poongsangae",6.6,693,"Action, Drama, Romance",2011
"lenvahisseur",6.6,742,"Drama, Thriller",2011
"и вдруг мне всех не хватает",6.6,1426,"Comedy, Drama",2011
"звук моего голоса",6.6,19502,"Drama, Mystery, Sci-Fi",2011
"свободные люди",6.6,1228,"Drama, History, Romance",2011
"trabalhar cansa",6.6,643,"Drama, Horror, Mystery",2011
"снежный город",6.6,15808,"Biography, Crime, Drama",2011
"домашняя работа",6.6,53930,"Drama, Romance",2011
"секс по дружбе",6.6,319325,"Comedy, Romance",2011
"вход в никуда",6.6,7406,"Mystery, Sci-Fi, Thriller",2011
"блэкторн",6.6,8597,"Action, Adventure, Western",2011
"роналварвар",6.6,11899,"Animation, Adventure, Comedy",2011
"первая любовь",6.6,4384,"Drama, Romance",2011
"дж эдгар",6.6,116507,"Biography, Crime, Drama",2011
"заражение",6.6,202422,"Action, Drama, Thriller",2011
"любитне любит",6.6,25973,"Comedy, Drama",2011
"ган хилл",6.6,1051,"Drama",2011
"мешок с молотками",6.6,2765,"Comedy, Drama",2011
"шепчущий во тьме",6.6,2558,"Mystery, Sci-Fi, Thriller",2011
"чужие на районе",6.6,94310,"Action, Comedy, Sci-Fi",2011
"фауст",6.6,4770,"Drama, Fantasy, Mystery",2011
"избавься от меня",6.6,953,"Comedy",2011
"пираты карибского моря на странных берегах",6.6,450702,"Action, Adventure, Fantasy",2011
"механик",6.6,142197,"Action, Thriller",2011
"кот в сапогах",6.6,134274,"Animation, Action, Adventure",2011
"он она и попугай",6.6,1070,"Drama, Romance",2011
"очень грустная история джеляля тана и его семьи",6.5,2726,"Comedy, Crime, Drama",2011
"гранат",6.5,1108,"Drama",2011
"высоцкий спасибо что живой",6.5,2378,"Biography, Drama",2011
"любовь не слепа",6.5,1325,"Comedy, Drama, Romance",2011
"портрет в сумерках",6.5,679,"Drama",2011
"fasel wa naood",6.5,1863,"Drama, Mystery, Thriller",2011
"мисс пуля",6.5,8161,"Crime, Drama, Thriller",2011
"kaiji 2 jinsei dakkai gemu",6.5,536,"Drama",2011
"de bon matin",6.5,510,"Drama",2011
"о чём ещё говорят мужчины",6.5,2325,"Comedy",2011
"война пуговиц",6.5,1595,"Adventure, Family",2011
"похищение хайнекена",6.5,5015,"Crime, History, Thriller",2011
"истребитель зомби",6.5,9203,"Action, Comedy, Horror",2011
"варенье из инжира",6.5,10568,"Drama, Romance",2011
"тот кто убивает  тень прошлого",6.5,1163,"Crime, Drama, Thriller",2011
"мадрид 1987 год",6.5,1551,"Drama",2011
"встречный ветер",6.5,1188,"Drama, Mystery",2011
"экстрасенс",6.5,60450,"Horror, Thriller",2011
"терри",6.5,9175,"Comedy, Drama",2011
"оба последний самурай",6.5,908,"Drama, War",2011
"нет мира для нечестивых",6.5,4375,"Thriller",2011
"я еду одна",6.5,1236,"Drama",2011
"дневник слабака 2 правила родрика",6.5,23374,"Comedy, Family",2011
"путь назад",6.5,3698,"Drama, Family, Fantasy",2011
"пирамммида",6.5,1326,"Crime, Drama",2011
"сыны норвегии",6.5,1578,"Drama",2011
"джефф живущий дома",6.5,60199,"Comedy, Drama",2011
"горящий человек",6.5,3494,"Drama, Romance",2011
"охотники 2",6.5,4619,"Mystery, Thriller",2011
"цена страсти",6.5,17843,"Drama, Romance, Thriller",2011
"профессионал",6.5,118199,"Action, Thriller",2011
"мальчишник 2 из вегаса в бангкок",6.5,435678,"Comedy, Mystery",2011
"симон и дубы",6.5,2649,"Drama",2011
"маргарет",6.5,14780,"Drama",2011
"la kryptonite nella borsa",6.4,615,"Comedy, Drama",2011
"огонь",6.4,976,"Comedy, Drama, Romance",2011
"бабло",6.4,579,"Comedy, Crime",2011
"ладдалэнд",6.4,1596,"Drama, Horror",2011
"nuit 1",6.4,756,"Drama",2011
"голубая соль",6.4,1086,"Action, Drama",2011
"спецотряд форс",6.4,6380,"Action, Thriller",2011
"17 чудес",6.4,1189,"Adventure, History",2011
"моя маленькая принцесса",6.4,1382,"Drama",2011
"альпы",6.4,8640,"Drama",2011
"el gato desaparece",6.4,618,"Drama, Horror, Mystery",2011
"генералы песчаных карьеров",6.4,782,"Adventure",2011
"список смертников",6.4,33145,"Crime, Drama, Horror",2011
"джесс + мосс",6.4,672,"Drama",2011
"прекрати разбивать мое сердце",6.4,1435,"Romance",2011
"картель жаб",6.4,1127,"Action, Crime, Drama",2011
"no tengas miedo",6.4,664,"Drama",2011
"the green",6.4,745,"Drama, Romance",2011
"опасная банда",6.4,2449,"Crime, Drama, History",2011
"если не мы то кто",6.4,1110,"Biography, Drama",2011
"вне сатаны",6.4,1664,"Drama",2011
"коломбиана",6.4,88181,"Action, Drama, Thriller",2011
"the speak",6.4,1449,"Horror",2011
"отряд особого назначения",6.4,16966,"Action, Drama, War",2011
"каникулы на море",6.4,1870,"Comedy",2011
"мой придурочный брат",6.4,81057,"Comedy, Drama",2011
"естественный отбор",6.4,1188,"Comedy, Drama",2011
"суперкласико",6.4,2308,"Comedy",2011
"окно в лето",6.4,530,"Drama",2011
"опасный метод",6.4,93675,"Biography, Drama, Romance",2011
"притворись моей женой",6.4,203523,"Comedy, Romance",2011
"земля забвения",6.4,700,"Drama",2011
"липучка",6.4,30474,"Comedy, Crime, Mystery",2011
"альбатрос",6.4,4896,"Drama",2011
"убить боно",6.4,5803,"Comedy, Music",2011
"ночь страха",6.4,94985,"Comedy, Horror",2011
"несносный генри",6.4,5745,"Comedy",2011
"операция белвис",6.4,1004,"Comedy, Music, Romance",2011
"беллфлауэр калифорния",6.4,7348,"Action, Drama, Romance",2011
"сынок",6.4,2799,"Biography, Drama, Romance",2011
"перед рассветом",6.4,572,"Drama, Thriller",2011
"железная леди",6.4,96756,"Biography, Drama",2011
"иван царевич и серый волк",6.3,910,"Animation, Adventure, Comedy",2011
"ёлки 2",6.3,1992,"Comedy",2011
"анатолийские орлы",6.3,3763,"Adventure, Drama, Romance",2011
"marudukku sukuranburu nenshou",6.3,722,"Animation, Sci-Fi, Thriller",2011
"kret",6.3,629,"Drama, Mystery, Thriller",2011
"посланник судьбы",6.3,9838,"Action, Adventure",2011
"бонсай",6.3,792,"Drama",2011
"домпризрак",6.3,1860,"Horror, Mystery, Thriller",2011
"новобрачные",6.3,1447,"Comedy, Drama",2011
"katmandu un espejo en el cielo",6.3,646,"Drama, Romance",2011
"joseon myungtamjung gakshituku ggotui biil",6.3,796,"Action, Comedy, Crime",2011
"foreverland",6.3,741,"Drama",2011
"mirapakai",6.3,834,"Action, Drama",2011
"джанни и женщины",6.3,1600,"Comedy, Romance",2011
"граница",6.3,1391,"Action, Drama, War",2011
"мудрые детки",6.3,871,"Drama",2011
"завоевание",6.3,1522,"Biography",2011
"глубокое синее море",6.3,13825,"Drama, Romance",2011
"соблазнитель",6.3,8711,"Comedy",2011
"4 дня в мае",6.3,666,"Drama, War",2011
"le sens de lhumour",6.3,583,"Comedy, Crime",2011
"на льду",6.3,912,"Drama, Thriller",2011
"то что её заводит",6.3,8815,"Comedy, Romance",2011
"агент джонни инглиш перезагрузка",6.3,111847,"Action, Adventure, Comedy",2011
"бедная богатая девочка",6.3,74576,"Comedy, Drama",2011
"парень который убивает людей",6.3,5259,"Comedy, Crime, Drama",2011
"небо и земля",6.3,2881,"Drama",2011
"застрял между станциями",6.3,926,"Comedy, Drama, Romance",2011
"мы верим в любовь",6.3,11379,"Drama, History, Romance",2011
"ганц идеальный ответ",6.3,3542,"Action, Horror, Mystery",2011
"хочу как ты",6.3,156399,"Comedy, Fantasy",2011
"как выйти замуж за миллиардера",6.3,22509,"Comedy, Romance, Sport",2011
"совсем не бабник",6.3,34875,"Comedy",2011
"главное  не бояться",6.3,26550,"Comedy, Drama, Fantasy",2011
"похищенная",6.3,25646,"Adventure, Crime, Thriller",2011
"подмена",6.3,3066,"Action, Crime, Thriller",2011
"violent blue",6.3,631,"Drama",2011
"убойное рождество гарольда и кумара",6.3,62415,"Adventure, Comedy",2011
"городиспуг",6.3,775,"Drama, Music",2011
"отвези меня домой",6.3,48836,"Comedy, Drama, Romance",2011
"beni unutma",6.2,832,"Drama, Romance",2011
"anche se e amore non si vede",6.2,725,"Comedy",2011
"белая месть",6.2,1579,"Action, Drama, History",2011
"agha yousef",6.2,763,"Drama, Family",2011
"jonas",6.2,662,"Comedy",2011
"kandireega",6.2,566,"Action, Comedy, Romance",2011
"пасторела",6.2,847,"Comedy, Fantasy",2011
"hashoter",6.2,770,"Drama",2011
"опасность красоты",6.2,1577,"Drama",2011
"фея",6.2,2208,"Comedy, Drama",2011
"искушение замужней женщины 2",6.2,5821,"Action, Crime, Drama",2011
"бронирование",6.2,4575,"Drama",2011
"новая война пуговиц",6.2,1888,"Adventure, Family",2011
"170 hz",6.2,532,"Drama",2011
"schlafkrankheit",6.2,598,"Drama",2011
"возлюбленные",6.2,2146,"Drama, Musical, Romance",2011
